id,project_is_approved
p212992,0.965502
p180302,0.36625937
p235350,0.96276844
p237684,0.97714806
p238717,0.43506283
p193494,0.9399744
p049944,0.9758533
p136607,0.5560721
p118854,0.8575657
p234505,0.9821752
p052216,0.42718354
p245427,0.4028918
p158118,0.7977177
p071001,0.95773596
p182501,0.9206943
p146058,0.9286124
p042293,0.8256507
p115004,0.9412405
p115192,0.95921713
p236095,0.91096544
p119822,0.9132214
p162357,0.92099696
p003113,0.8850092
p123344,0.95914704
p187063,0.9917738
p201306,0.8406696
p211816,0.9334872
p195741,0.91561824
p099269,0.9506667
p107791,0.84847623
p115615,0.47370774
p197316,0.95020735
p177771,0.7622043
p186739,0.9642906
p063841,0.9219515
p203033,0.9482911
p233835,0.96625215
p212550,0.9215249
p258544,0.8067301
p044379,0.94600034
p184796,0.93345106
p143384,0.95622206
p031504,0.88530403
p175812,0.35363066
p138696,0.9335367
p053239,0.97306424
p186474,0.7456266
p251442,0.9406376
p248874,0.3633652
p202078,0.9664529
p028190,0.9060537
p186116,0.6614174
p114742,0.7693075
p127236,0.5332623
p042695,0.8215864
p074651,0.83824885
p135613,0.6775478
p103073,0.92797846
p047101,0.85802454
p230013,0.86302096
p121216,0.82798797
p069480,0.8734783
p003912,0.98338264
p004106,0.811104
p094984,0.9725824
p149901,0.94687456
p002664,0.9676609
p122811,0.9247436
p245373,0.6719953
p234758,0.8891141
p195088,0.57141215
p006052,0.93472123
p202247,0.9566159
p016144,0.7732422
p074355,0.9500398
p234396,0.6359478
p118623,0.4162933
p158160,0.8812263
p127789,0.9700113
p061523,0.75906956
p026905,0.9850883
p005210,0.8268654
p051538,0.79618454
p169365,0.549504
p219524,0.9021911
p211297,0.82794625
p134575,0.7958413
p232835,0.9566806
p123512,0.94829875
p126679,0.7513742
p066635,0.98005
p034114,0.95112944
p093160,0.9677348
p107177,0.9072132
p050042,0.7791511
p183233,0.981631
p016944,0.93125176
p237630,0.96955085
p014358,0.96088064
p170707,0.92336047
p099599,0.8585001
p137096,0.90859246
p259044,0.9586
p257275,0.9107095
p128547,0.42844364
p028446,0.8696165
p141276,0.57313555
p188159,0.930441
p016540,0.9042965
p248857,0.8061137
p091786,0.80225235
p162522,0.96767175
p159485,0.9303139
p127549,0.8816803
p067599,0.937916
p015936,0.9592251
p107409,0.8434968
p049510,0.9516504
p209945,0.9546209
p110080,0.9262323
p071144,0.91036516
p129069,0.9605128
p215280,0.97194034
p100325,0.77421373
p166837,0.9331636
p233488,0.9041615
p166669,0.9119644
p005267,0.966228
p216482,0.45334426
p220659,0.91222674
p219548,0.54586154
p017698,0.9388559
p242756,0.98355514
p106309,0.91933626
p228303,0.932613
p196940,0.9670817
p198892,0.9020151
p226846,0.9607634
p104554,0.9805371
p152306,0.7946234
p230685,0.96029675
p090023,0.9084064
p216489,0.8541647
p196513,0.92853993
p054598,0.6778269
p002897,0.9917253
p108330,0.8918349
p028143,0.8363459
p036719,0.8800533
p122152,0.92272365
p249357,0.79866314
p203970,0.8895884
p229272,0.5146926
p193975,0.77426255
p047179,0.92542934
p174574,0.96533626
p018118,0.9543141
p021908,0.5218666
p117242,0.97932
p219794,0.89468277
p161193,0.36040592
p164362,0.9099043
p180470,0.9634997
p017065,0.88903695
p253387,0.6387226
p009247,0.9630411
p125711,0.85097027
p195930,0.7911829
p142538,0.69524264
p139718,0.6975652
p000705,0.9492828
p256022,0.4540246
p142837,0.7327107
p074777,0.8133928
p167908,0.8585378
p162945,0.9346128
p220647,0.8526275
p164811,0.9605339
p205541,0.69568425
p161535,0.94365096
p122997,0.94749564
p131669,0.89970034
p024643,0.92305523
p254231,0.8338008
p138235,0.89552456
p239419,0.85657984
p000677,0.9378541
p119996,0.9514688
p093282,0.958702
p045594,0.9527388
p032875,0.94865894
p001123,0.894248
p256166,0.8442104
p160151,0.9247183
p000477,0.977395
p228499,0.93569785
p118208,0.6223873
p126428,0.7750013
p160633,0.93662274
p188167,0.6696601
p045132,0.94910663
p158921,0.9494933
p073299,0.90492845
p200967,0.8734937
p067672,0.8384464
p073791,0.89864254
p208831,0.7529252
p211598,0.818682
p197023,0.96093094
p211126,0.8649244
p018138,0.8978854
p224457,0.9704958
p194257,0.92019016
p253351,0.8986618
p134716,0.9924027
p164080,0.46287838
p098754,0.9525802
p180206,0.98010594
p076342,0.9865177
p008578,0.9414177
p257823,0.93891245
p184451,0.95681995
p041208,0.884901
p252416,0.96465963
p233371,0.9703339
p139225,0.86024475
p170203,0.88945174
p127558,0.92742336
p036556,0.8481511
p141306,0.83331823
p212820,0.63517165
p123644,0.98436284
p069733,0.9433806
p239300,0.8900796
p062670,0.9354899
p242493,0.35540935
p250825,0.90036696
p103155,0.93564796
p143760,0.96312547
p236103,0.5278045
p167594,0.9532938
p017775,0.724731
p153930,0.91058314
p025173,0.7896577
p189128,0.95578414
p197249,0.9494629
p026224,0.79812527
p217185,0.93929565
p100969,0.838343
p042444,0.8956354
p214755,0.80956626
p032690,0.72336274
p188275,0.9473985
p221680,0.6181622
p068276,0.5513104
p169798,0.97927445
p129884,0.8920486
p240258,0.51043856
p194877,0.9307414
p004756,0.9734301
p070394,0.9270104
p007655,0.90959424
p086959,0.9142952
p010575,0.91908646
p126710,0.95544964
p034166,0.9583976
p161569,0.9635102
p077497,0.740602
p018979,0.86342853
p048375,0.6928295
p039891,0.94795763
p070125,0.8577714
p183459,0.8790607
p090046,0.832422
p199496,0.9195062
p119863,0.683387
p013398,0.90047944
p018584,0.9746416
p141388,0.93985635
p110011,0.92486525
p014929,0.97127324
p245578,0.8586762
p192739,0.8990249
p142306,0.9753234
p216147,0.8919279
p015172,0.90670854
p001607,0.71401906
p198294,0.5967677
p098458,0.9125835
p189003,0.92621493
p128309,0.973357
p220434,0.9193009
p253610,0.8903018
p054299,0.9817005
p119776,0.9425303
p185201,0.9751355
p097126,0.9637415
p254354,0.95228446
p202305,0.90426433
p043388,0.9544789
p191577,0.9264466
p051320,0.90630496
p229213,0.9202977
p193328,0.8700749
p091122,0.96132714
p125787,0.9769306
p204291,0.9407183
p221359,0.9118155
p106690,0.969586
p158156,0.9604002
p149920,0.96346825
p055834,0.9139346
p228383,0.9452807
p000930,0.97354907
p024440,0.8124608
p167429,0.8584522
p044096,0.89686203
p102850,0.87643516
p112850,0.94063526
p056493,0.928186
p019955,0.80397063
p110593,0.9717244
p225397,0.8951733
p127805,0.762292
p067074,0.8299398
p230199,0.9035522
p114692,0.9244352
p195629,0.6319406
p239824,0.82831764
p065382,0.9541998
p247684,0.87483925
p191364,0.9395349
p061462,0.93856144
p092353,0.9670584
p101866,0.94986284
p215519,0.9198272
p154654,0.804904
p260091,0.7254339
p015600,0.778188
p101555,0.96230465
p030415,0.7194354
p100033,0.950938
p040536,0.9743167
p228209,0.9149631
p036470,0.96157473
p154339,0.9611342
p217791,0.90365803
p082128,0.9606926
p131378,0.92533666
p107780,0.75477725
p035576,0.8083409
p019681,0.8886866
p193989,0.95189315
p042195,0.8165383
p079588,0.9767581
p021562,0.95126987
p127653,0.92600346
p181262,0.5140585
p019465,0.38732725
p023465,0.9588622
p178555,0.81504524
p185744,0.8042658
p156302,0.94921684
p060581,0.9492336
p121165,0.8346582
p190190,0.9346801
p006194,0.93570006
p253022,0.9170757
p183839,0.9671823
p063471,0.9085769
p062786,0.9038148
p239165,0.983245
p238931,0.88980836
p229131,0.864343
p152727,0.9315749
p192383,0.7453618
p207358,0.9587158
p200555,0.94431627
p034590,0.9240977
p009393,0.98276883
p077134,0.9231566
p027716,0.9208233
p164436,0.4048116
p237041,0.9131074
p244977,0.9788238
p015199,0.5949651
p238234,0.49521172
p172406,0.9386872
p093767,0.9069403
p236805,0.90718746
p143146,0.9492269
p154315,0.9795328
p055977,0.86109567
p124866,0.96933323
p140431,0.8660467
p171300,0.9672638
p052681,0.8501971
p111205,0.9376695
p143452,0.8005299
p204377,0.4347647
p226054,0.9629123
p068477,0.9130514
p200295,0.97372365
p171615,0.86564785
p114656,0.9360677
p026574,0.93702525
p163586,0.95033175
p118945,0.7853193
p224694,0.9329048
p099137,0.9326965
p126570,0.91376567
p031591,0.9177489
p219289,0.9246836
p146718,0.96719646
p113065,0.8892696
p042589,0.8733212
p041110,0.935967
p201299,0.9525951
p190705,0.4512443
p079003,0.78210574
p230929,0.9417206
p157180,0.81754774
p229576,0.87585306
p119820,0.91567224
p155187,0.86832285
p021642,0.97529685
p201346,0.92743653
p041535,0.9743575
p048194,0.97637534
p045872,0.6904754
p145672,0.9705594
p079763,0.94716924
p090529,0.9350778
p079489,0.74669504
p241958,0.9605516
p139038,0.887485
p030968,0.9102415
p167999,0.8856349
p118037,0.9296437
p182750,0.9589245
p170911,0.9448147
p080399,0.8192596
p198326,0.51900643
p030871,0.67186886
p163639,0.87125653
p107241,0.96118915
p006253,0.9442285
p145007,0.9590722
p038348,0.8463382
p131095,0.9735044
p209528,0.9382857
p231783,0.9764923
p063865,0.6959567
p019342,0.9469911
p031990,0.9295364
p112563,0.69116443
p222229,0.93729526
p224964,0.88648266
p204487,0.95625085
p174728,0.97214895
p003270,0.89652586
p109599,0.9677796
p148696,0.5233745
p229967,0.96257895
p122994,0.79738086
p256403,0.67756754
p255220,0.9730032
p257414,0.9331519
p124691,0.9090518
p001820,0.7737116
p084275,0.9477403
p081536,0.94368625
p019308,0.7299042
p073307,0.92462635
p123727,0.8302082
p045697,0.8987348
p146023,0.61108714
p112150,0.48753142
p121649,0.9256637
p236832,0.87135214
p052594,0.68015045
p191245,0.96294546
p085039,0.9766484
p193671,0.94967794
p252611,0.7775273
p104799,0.9380302
p000382,0.9170223
p256112,0.92925674
p009659,0.93526524
p067939,0.8050049
p053693,0.51842934
p100252,0.9457652
p088079,0.761884
p149128,0.7974318
p196349,0.97550327
p210314,0.92167497
p127024,0.9239529
p161518,0.9600459
p174621,0.6651444
p078032,0.94335055
p018399,0.9535402
p245709,0.932052
p185976,0.8036237
p124897,0.84795797
p003116,0.7173327
p049076,0.91540676
p167048,0.6292596
p091004,0.884775
p215089,0.97090304
p086813,0.8890544
p229598,0.6391083
p254272,0.74098736
p019760,0.9460611
p087162,0.8613488
p109430,0.85887605
p209272,0.96103483
p215938,0.8554304
p164888,0.83773965
p175558,0.95807874
p255289,0.9399941
p198662,0.86687285
p074491,0.9298307
p053360,0.912909
p059542,0.9810486
p015041,0.82604635
p109619,0.71907794
p136720,0.7769264
p156449,0.8201426
p050213,0.97952074
p072515,0.41400892
p163671,0.8813726
p167889,0.5438387
p246642,0.49473605
p024765,0.6009458
p002356,0.9069486
p055678,0.9559127
p194005,0.9281555
p009386,0.95608944
p235632,0.9655244
p067152,0.952055
p118215,0.8318707
p142997,0.9724965
p065161,0.55559474
p221812,0.97931576
p227524,0.93969905
p112859,0.9496114
p160506,0.9848802
p105986,0.8318973
p065687,0.94436765
p012339,0.895734
p204659,0.8792632
p241325,0.84966034
p075961,0.74633616
p015953,0.9209878
p230714,0.95127386
p141378,0.7468289
p145170,0.96907234
p106252,0.9647503
p054648,0.9399643
p048738,0.95152086
p252959,0.92331403
p211490,0.8902692
p026198,0.6669376
p214674,0.7819604
p249350,0.8537005
p076909,0.9715647
p174052,0.9806755
p033539,0.9486875
p009650,0.95147055
p244948,0.70241183
p132146,0.946697
p175256,0.9071158
p113182,0.81869096
p030902,0.9495444
p056460,0.81551045
p115699,0.94845766
p021346,0.9314857
p028226,0.76270986
p137479,0.9685957
p051127,0.9721901
p100718,0.9234347
p245147,0.90553147
p019167,0.95069116
p259950,0.4034794
p096516,0.672416
p240494,0.86547333
p156395,0.97040224
p242239,0.9122174
p204928,0.95549494
p199220,0.9644795
p021419,0.950399
p023320,0.9222985
p250899,0.9277455
p105154,0.9418594
p240701,0.80447537
p164097,0.9488603
p179808,0.8861769
p002180,0.7712888
p175592,0.905496
p042053,0.93195343
p174288,0.95753413
p106637,0.9104478
p048183,0.95202315
p109741,0.9021466
p013918,0.9308249
p237831,0.9874796
p121497,0.95009196
p062459,0.86115134
p035510,0.75691265
p077770,0.98661566
p109378,0.9334313
p103600,0.3610093
p167315,0.7851364
p211663,0.9293146
p080332,0.44553235
p142590,0.73979384
p006147,0.96364504
p135555,0.9480139
p212899,0.90110856
p148858,0.8517327
p064089,0.87047
p028199,0.98460126
p198835,0.9480831
p101967,0.8656244
p083681,0.9554187
p093449,0.8272066
p064083,0.9479074
p251257,0.6935414
p146677,0.92633295
p178182,0.8626154
p234512,0.9362465
p238040,0.79842263
p115974,0.8621519
p175437,0.9413661
p004368,0.86414677
p141944,0.8967519
p135672,0.9926681
p197318,0.64836586
p093556,0.8378186
p075908,0.9662217
p052036,0.975637
p103395,0.8672757
p123254,0.38637653
p217041,0.71174675
p195862,0.9039795
p129050,0.93687946
p259621,0.9632021
p202709,0.78334606
p029058,0.9662511
p148688,0.95099896
p210755,0.9643773
p220800,0.8604407
p062631,0.93953973
p219594,0.8616046
p173530,0.41055655
p156771,0.855016
p163567,0.73545396
p146589,0.9686419
p234374,0.9682635
p093332,0.9657353
p026253,0.92302
p107465,0.9390298
p215202,0.9437756
p135949,0.9048214
p258496,0.95557296
p168793,0.89462465
p117741,0.94249713
p143063,0.920409
p171840,0.9455409
p133732,0.7433289
p191630,0.7553259
p199367,0.90278125
p096324,0.9502509
p186551,0.8849345
p146293,0.9078186
p042052,0.96511704
p182384,0.6659346
p132355,0.9083401
p176943,0.96424407
p049493,0.95329976
p052944,0.8474955
p236537,0.9365161
p165178,0.91342664
p235973,0.98139006
p212927,0.922557
p056677,0.96027315
p008311,0.96270335
p240019,0.9150855
p058728,0.8519255
p250770,0.9709452
p135109,0.89023435
p039665,0.95148396
p131776,0.9522018
p252316,0.9461412
p104925,0.9616679
p173054,0.8142759
p010009,0.8031109
p181534,0.9181923
p062057,0.99324656
p203151,0.6674303
p132414,0.91194093
p040748,0.9128104
p097466,0.9422732
p053658,0.8034456
p148479,0.8178824
p079180,0.90714204
p174464,0.9679253
p009333,0.8939611
p126227,0.79099077
p082908,0.94336784
p185263,0.8671086
p017464,0.9264649
p130594,0.9492321
p223657,0.90648115
p068518,0.88206106
p006868,0.92169255
p006006,0.71812713
p174211,0.84263366
p242841,0.61394453
p093498,0.91380924
p236905,0.92994976
p166758,0.9525733
p213454,0.9543599
p082809,0.94271195
p106078,0.9855016
p163019,0.955253
p153151,0.61120135
p209791,0.9187592
p082309,0.9778504
p086700,0.9532242
p181099,0.8230657
p236202,0.75115496
p201358,0.9676212
p005513,0.96135306
p147120,0.4016221
p094390,0.97479236
p165037,0.87576056
p100367,0.97093606
p129558,0.67823255
p072290,0.922127
p008159,0.96664095
p083962,0.9433198
p022917,0.9728114
p007867,0.90268517
p084134,0.930487
p042347,0.65863144
p214814,0.5739432
p156539,0.9486863
p210842,0.9728137
p112628,0.86627924
p157013,0.91815937
p018282,0.94046295
p046600,0.94363505
p168081,0.67525727
p172585,0.8516516
p110679,0.4535636
p152333,0.94366276
p200086,0.5450021
p126054,0.88778144
p255338,0.8879256
p098897,0.97342616
p244843,0.954738
p222064,0.9663227
p203876,0.92722857
p108878,0.9664569
p164732,0.93866545
p036100,0.9624904
p061362,0.9482068
p218301,0.88862455
p026676,0.9513503
p092953,0.9496545
p027706,0.9821239
p205579,0.9339858
p144943,0.9498074
p004031,0.8492293
p003334,0.9682257
p184018,0.590555
p085595,0.9435548
p029839,0.93582
p038664,0.96837753
p257622,0.9533691
p076413,0.91330504
p202032,0.95334107
p054607,0.96454895
p049368,0.9702772
p053019,0.926367
p054764,0.4751035
p124686,0.95447415
p052092,0.8700176
p198468,0.97884125
p229775,0.74933183
p232089,0.6270136
p152168,0.64173436
p143895,0.56226635
p009943,0.9421202
p199494,0.66574675
p080616,0.9016814
p180641,0.9339767
p176253,0.89167064
p111428,0.94134694
p217814,0.97073346
p203056,0.94073635
p233253,0.5864362
p122033,0.8879934
p135652,0.91687566
p051985,0.95415586
p133142,0.9217199
p046610,0.8815481
p184312,0.96763647
p135503,0.82721627
p108237,0.9536874
p198296,0.78651744
p099916,0.72971046
p038152,0.4971304
p240033,0.9862542
p227616,0.988315
p007220,0.95611155
p093812,0.93673104
p224879,0.8325412
p165484,0.96010923
p055799,0.96354455
p026425,0.84629554
p025416,0.9084863
p228918,0.9439328
p072704,0.88892823
p242591,0.9315621
p119943,0.9679152
p141497,0.7468036
p028323,0.9653252
p258017,0.9594351
p046248,0.85431224
p184423,0.9696623
p110558,0.8953896
p222598,0.47362146
p242130,0.975805
p212552,0.8835243
p061265,0.9606325
p212892,0.96891695
p000263,0.95912355
p005707,0.7788543
p257578,0.9649393
p132752,0.96046036
p193619,0.95518017
p181500,0.8663193
p198328,0.9625177
p024358,0.9047141
p225338,0.94032526
p043665,0.92661667
p025337,0.8722057
p047202,0.9799374
p238928,0.59728134
p182065,0.72645766
p214984,0.8246695
p259171,0.63824654
p219974,0.79726714
p106463,0.8456051
p012049,0.9109426
p027272,0.92656666
p169971,0.6447972
p227655,0.95684385
p097251,0.7259081
p221193,0.95821524
p113233,0.9201504
p211095,0.8295525
p128216,0.9525927
p175278,0.8616946
p101670,0.98689526
p160174,0.89383894
p023122,0.92706406
p217691,0.9230328
p124262,0.96317023
p076876,0.9386958
p142940,0.9485016
p241387,0.881306
p202168,0.8214026
p129975,0.87816536
p258772,0.9648658
p008287,0.78628933
p117815,0.86441046
p191030,0.9212843
p020748,0.8264947
p235451,0.7545987
p088956,0.5426888
p073906,0.97132564
p235622,0.9460985
p012690,0.9046479
p077903,0.9457895
p224733,0.944597
p102538,0.58440226
p156755,0.6366997
p050023,0.94420224
p046265,0.64858544
p010880,0.9570648
p084378,0.9536829
p205188,0.9225945
p070461,0.94238776
p252752,0.79723483
p150016,0.8752124
p123021,0.9524765
p010495,0.70088965
p029668,0.78170097
p059580,0.8239712
p208400,0.8274976
p216969,0.806093
p063535,0.94420785
p118308,0.3899767
p247300,0.890199
p158930,0.8575256
p152281,0.9559214
p028093,0.9743008
p125936,0.9635035
p064148,0.9712929
p149541,0.9333323
p139952,0.95782286
p109617,0.8834923
p034822,0.9102111
p014699,0.90226513
p014641,0.9270187
p162090,0.96100414
p076842,0.97387934
p097266,0.9385079
p120238,0.9636497
p238932,0.78548235
p160617,0.89773333
p251743,0.72065294
p129889,0.7069895
p030330,0.757554
p150340,0.96238583
p165932,0.9159842
p231253,0.86734164
p159154,0.9365272
p205175,0.9829164
p140342,0.963209
p209224,0.9358351
p239922,0.7864205
p162539,0.88602835
p258740,0.95791703
p209219,0.8530264
p033022,0.9217445
p178450,0.7000975
p230286,0.78432274
p129021,0.865585
p149932,0.82416934
p193456,0.9322742
p205437,0.7895254
p000352,0.9304108
p179839,0.9685259
p005567,0.8995347
p123482,0.6870985
p232648,0.9438556
p028698,0.86925185
p000651,0.88486147
p024337,0.8104419
p073853,0.877942
p156033,0.9611459
p252728,0.9118188
p107345,0.8839526
p013291,0.92842203
p105809,0.9216515
p011068,0.8988985
p153125,0.86557305
p093602,0.9507306
p069344,0.9615989
p184474,0.75607127
p205998,0.9417791
p187254,0.88149244
p193991,0.7374454
p062421,0.7892575
p149586,0.92744714
p216021,0.67880505
p028412,0.9599986
p017098,0.873895
p034083,0.8478457
p104408,0.8861903
p107525,0.60502565
p146061,0.9463554
p075210,0.9459771
p089399,0.8411022
p231706,0.953889
p214686,0.96361434
p211889,0.9518422
p074909,0.9342626
p125485,0.97866005
p082899,0.84447086
p058720,0.9442617
p010443,0.70392793
p152752,0.93196225
p253900,0.8133301
p101714,0.9504368
p180627,0.6802476
p153039,0.9297026
p174328,0.7116656
p054007,0.80430895
p201793,0.84589154
p072996,0.9497266
p157740,0.95902795
p240425,0.9435077
p001554,0.9699555
p003086,0.8572864
p058064,0.916962
p224478,0.86215234
p080062,0.98026395
p083749,0.9531236
p161033,0.9194645
p246617,0.8889827
p088305,0.9020475
p220272,0.8514053
p234456,0.51885015
p156436,0.7993806
p202130,0.86079204
p097144,0.9171687
p018737,0.82581663
p126286,0.9576075
p058647,0.9228545
p106555,0.98836714
p057578,0.92680997
p043127,0.9517626
p034927,0.966132
p058524,0.7892064
p168748,0.9505755
p206750,0.79005426
p248130,0.9652305
p035018,0.9432697
p169391,0.7596535
p083112,0.96926737
p202286,0.6942519
p192109,0.9057584
p133135,0.939696
p026299,0.92442775
p258347,0.97583914
p040729,0.8066842
p188993,0.9425558
p016795,0.7935978
p032225,0.9417258
p250317,0.7459276
p180493,0.8351133
p203657,0.94302946
p196760,0.9232277
p119786,0.84403634
p110194,0.9256332
p124984,0.9108627
p200528,0.95545244
p148757,0.8855405
p119771,0.73778313
p156001,0.92506504
p173307,0.9479036
p097241,0.93200564
p152963,0.97100836
p151901,0.58993393
p039512,0.5901636
p236601,0.9366091
p144626,0.95885444
p195360,0.91430163
p196178,0.9013112
p204148,0.84286416
p033211,0.9428113
p214579,0.61561114
p083200,0.93437994
p038019,0.6872332
p143047,0.8738461
p025407,0.9321802
p246259,0.94720507
p033991,0.94293815
p089600,0.9730207
p229387,0.36160108
p078868,0.9508372
p084571,0.92505735
p056765,0.6068218
p208486,0.5073188
p120424,0.9423871
p149309,0.95018643
p055274,0.9552623
p204303,0.48509622
p001797,0.8307033
p078742,0.927288
p177273,0.5676333
p165775,0.9139732
p181624,0.9174644
p213686,0.85710883
p224875,0.8659899
p179348,0.94951856
p089982,0.9632801
p027739,0.81835103
p002782,0.9655379
p242286,0.961354
p175078,0.9713837
p060799,0.900667
p170692,0.969984
p064527,0.84758514
p063182,0.9510228
p023279,0.9691998
p226736,0.9174673
p210816,0.7595578
p044282,0.94311035
p154832,0.94921446
p135641,0.9503968
p108089,0.91636634
p084075,0.88792044
p191571,0.9538641
p047514,0.9512139
p114225,0.9468046
p070898,0.9727058
p246116,0.8731003
p027580,0.9481995
p066666,0.95831573
p021889,0.89941454
p124895,0.9532283
p071994,0.90716535
p181526,0.8987342
p202310,0.6501671
p210998,0.92686504
p247281,0.9631363
p129497,0.9752039
p074207,0.9261281
p083198,0.9037132
p063733,0.9428932
p254342,0.95003235
p079973,0.8960044
p148038,0.6380011
p084200,0.9638707
p121988,0.95931935
p036858,0.8604765
p122826,0.9317983
p094792,0.9196571
p237396,0.5413131
p014220,0.9385024
p253999,0.40646085
p231496,0.94613105
p176429,0.9376194
p114860,0.94294304
p175311,0.7834995
p142933,0.9691003
p065293,0.9655618
p202065,0.87807333
p131164,0.4467699
p185620,0.9474006
p240817,0.7727167
p165875,0.96022916
p085007,0.95212036
p151149,0.7658532
p048699,0.8118898
p194263,0.9603354
p207113,0.9549904
p200992,0.84367055
p057235,0.96182317
p062474,0.80066913
p226940,0.89857113
p215128,0.7510923
p076179,0.97490656
p001014,0.9383476
p048091,0.9618784
p061792,0.9057278
p057044,0.864335
p158598,0.93498087
p211912,0.93986803
p225693,0.9890127
p197261,0.97423404
p150510,0.8942327
p160947,0.9519476
p069225,0.95864666
p011137,0.6884093
p107244,0.942595
p234447,0.68752897
p047072,0.9575232
p181609,0.8753417
p210597,0.9613167
p123938,0.9560093
p005650,0.95443887
p081426,0.903206
p032931,0.747556
p097343,0.89406943
p054055,0.5289387
p195262,0.89201564
p216085,0.94805515
p111739,0.8304788
p076660,0.96967894
p010846,0.9546325
p210703,0.44161558
p048532,0.9764565
p012574,0.9515565
p037166,0.95679444
p025645,0.9193675
p220045,0.5487828
p037191,0.917583
p156979,0.9307989
p009476,0.91732955
p131975,0.982067
p160093,0.8469765
p043614,0.8570364
p094101,0.93857753
p212249,0.78002834
p166774,0.7839804
p119080,0.79666525
p053839,0.98154885
p081969,0.82409304
p095209,0.93369925
p125908,0.967934
p199530,0.7396224
p159593,0.90285254
p193748,0.9550799
p078415,0.95813435
p232852,0.85163397
p192111,0.983063
p089726,0.9636187
p150567,0.7148399
p104036,0.9627127
p238668,0.97547376
p013808,0.7517478
p130266,0.6583601
p186814,0.99261403
p207071,0.9647281
p185148,0.9261877
p257572,0.72493064
p062058,0.7391417
p189944,0.74966455
p014437,0.7917663
p165221,0.85552734
p219688,0.95565885
p252550,0.9302608
p097206,0.89588344
p055364,0.882748
p202751,0.9452249
p067136,0.98874074
p074809,0.97083133
p204292,0.895941
p011462,0.9670008
p192627,0.9526186
p144987,0.98913914
p038673,0.8360669
p071422,0.70144147
p171097,0.9564172
p118137,0.83242315
p190415,0.7091115
p144865,0.39897922
p217735,0.97881967
p209084,0.93122244
p218669,0.7779812
p182810,0.8196339
p230229,0.97436464
p238437,0.896163
p087182,0.97625434
p137022,0.8218351
p113095,0.819812
p068007,0.87391776
p002739,0.9431625
p196787,0.5806035
p102268,0.83753866
p220136,0.9073794
p043340,0.9431757
p102125,0.95755774
p089174,0.8170536
p200346,0.937774
p063624,0.9438189
p069421,0.913206
p122849,0.9603081
