id,project_is_approved
p174574,0.7323689
p018118,0.8034674
p021908,0.6285532
p117242,0.7963549
p219794,0.79772574
p161193,0.73841286
p164362,0.83109933
p180470,0.8289837
p017065,0.75249714
p253387,0.6277659
p009247,0.8355424
p125711,0.69132906
p195930,0.70428157
p142538,0.6385948
p139718,0.7472503
p000705,0.84225816
p256022,0.6239507
p142837,0.6834652
p074777,0.7939161
p167908,0.8007683
p162945,0.7856701
p220647,0.8011251
p164811,0.8193931
p205541,0.7416964
p161535,0.7530969
p122997,0.7470992
p131669,0.7134569
p024643,0.8007192
p254231,0.7154984
p138235,0.8188633
p239419,0.81216544
p000677,0.80000764
p119996,0.81371444
p093282,0.8251949
p045594,0.8002162
p032875,0.82461745
p001123,0.7579431
p256166,0.71329516
p160151,0.6896859
p000477,0.7702007
p228499,0.79312027
p118208,0.6682006
p126428,0.7705696
p160633,0.81143963
p188167,0.693618
p045132,0.7652997
p158921,0.8262271
p073299,0.78969336
p200967,0.73346025
p067672,0.827071
p073791,0.7657787
p208831,0.76478916
p211598,0.78282106
p197023,0.8355744
p211126,0.8239184
p018138,0.72041154
p224457,0.76787835
p194257,0.6843387
p253351,0.78078145
p134716,0.82805455
p164080,0.6089494
p098754,0.83917373
p180206,0.7750288
p076342,0.6632438
p008578,0.7541651
p257823,0.8035989
p184451,0.815206
p041208,0.7763525
p252416,0.804957
p233371,0.81432986
p139225,0.7986472
p170203,0.81276375
p127558,0.75372654
p036556,0.8090845
p141306,0.7301341
p212820,0.63703346
p123644,0.83882004
p069733,0.8423476
p239300,0.744511
p062670,0.83378786
p242493,0.6003216
p250825,0.8182168
p103155,0.74112165
p143760,0.8281608
p236103,0.7086388
p167594,0.7408925
p017775,0.62423795
p153930,0.742671
p025173,0.7609685
p189128,0.6856363
p197249,0.8419473
p026224,0.78035647
p217185,0.73926157
p100969,0.7695672
p042444,0.8129754
p214755,0.72931945
p032690,0.7851053
p188275,0.7610948
p221680,0.72761476
p068276,0.6252722
p169798,0.800654
p129884,0.75233513
p240258,0.7382303
p194877,0.78840655
p004756,0.7700256
p070394,0.81257325
p007655,0.74598455
p086959,0.71777093
p010575,0.7738224
p126710,0.83235186
p034166,0.82716143
p161569,0.84432495
p077497,0.6220849
p018979,0.67517555
p048375,0.63095146
p039891,0.8159974
p070125,0.7653792
p183459,0.7877759
p090046,0.78982955
p199496,0.79039854
p119863,0.77197915
p013398,0.71449035
p018584,0.82591164
p141388,0.81850266
p110011,0.8308637
p014929,0.76064116
p245578,0.7823674
p192739,0.78243417
p142306,0.82853454
p216147,0.7719469
p015172,0.77460986
p001607,0.7404352
p198294,0.713517
p098458,0.73915523
p189003,0.78589433
p128309,0.8442587
p220434,0.693684
p253610,0.83863515
p054299,0.82239604
p119776,0.8042146
p185201,0.83478224
p097126,0.79704046
p254354,0.8037981
p202305,0.8134031
p043388,0.78844315
p191577,0.7927737
p051320,0.81776834
p229213,0.81969357
p193328,0.81924033
p091122,0.710807
p125787,0.8455704
p204291,0.83702135
p221359,0.838291
p106690,0.7796295
p158156,0.8344088
p149920,0.81476396
p055834,0.7696159
p228383,0.7788456
p000930,0.8023419
p024440,0.817833
p167429,0.7570212
p044096,0.7619289
p102850,0.8193507
p112850,0.8071704
p056493,0.8465613
p019955,0.7665018
p110593,0.80786234
p225397,0.7959889
p127805,0.68461466
p067074,0.7930269
p230199,0.7891892
p114692,0.7664912
p195629,0.69342715
p239824,0.74137384
p065382,0.8085607
p247684,0.80906737
p191364,0.82630545
p061462,0.83471745
p092353,0.84462965
p101866,0.8369569
p215519,0.81095743
p154654,0.7432857
p260091,0.7124037
p015600,0.76596874
p101555,0.7978024
p030415,0.574678
p100033,0.7200969
p040536,0.8292946
p228209,0.8262715
p036470,0.8103349
p154339,0.8369645
p217791,0.81230855
p082128,0.8077008
p131378,0.82857937
p107780,0.72257906
p035576,0.7902634
p019681,0.78760684
p193989,0.8030952
p042195,0.68033034
p079588,0.8330382
p021562,0.82973045
p127653,0.8281293
p181262,0.6167248
p019465,0.68664485
p023465,0.79597384
p178555,0.7728978
p185744,0.79220164
p156302,0.8440291
p060581,0.77945817
p121165,0.7449882
p190190,0.8394562
p006194,0.80261236
p253022,0.8201481
p183839,0.81629103
p063471,0.843059
p062786,0.7430568
p239165,0.79976445
p238931,0.72305137
p229131,0.69074655
p152727,0.8399878
p192383,0.76908505
p207358,0.81966794
p200555,0.78731406
p034590,0.7946891
p009393,0.7895172
p077134,0.82365173
p027716,0.7845869
p164436,0.5420056
p237041,0.76275086
p244977,0.77472883
p015199,0.76204306
p238234,0.70704514
p172406,0.8200758
p093767,0.7630648
p236805,0.7727508
p143146,0.83215654
p154315,0.8076884
p055977,0.74812
p124866,0.8263879
p140431,0.80242854
p171300,0.8371566
p052681,0.75637317
p111205,0.81379366
p143452,0.7787153
p204377,0.53570783
p226054,0.84031284
p068477,0.76075447
p200295,0.75540507
p171615,0.75861317
p114656,0.7757892
p026574,0.74858713
p163586,0.8185804
p118945,0.70877665
p224694,0.8250025
p099137,0.8206331
p126570,0.75528014
p031591,0.7765376
p219289,0.7206743
p146718,0.72730654
p113065,0.7881998
p042589,0.8104845
p041110,0.7877929
p201299,0.8133649
p190705,0.6653239
p079003,0.73324805
p230929,0.8383898
p157180,0.8254416
p229576,0.7227625
p119820,0.80204016
p155187,0.7697975
p021642,0.80569345
p201346,0.77013916
p041535,0.8337097
p048194,0.79866
p045872,0.69220924
p145672,0.819715
p079763,0.78315365
p090529,0.66996616
p079489,0.7208385
p241958,0.8221373
p139038,0.6924293
p030968,0.8093008
p167999,0.8105067
p118037,0.73821837
p182750,0.8154749
p170911,0.7738456
p080399,0.8214166
p198326,0.5642591
p030871,0.7406265
p163639,0.6988653
p107241,0.84524554
p006253,0.72820157
p145007,0.8206935
p038348,0.7235305
p131095,0.7935736
p209528,0.8228727
p231783,0.812918
p063865,0.68565637
p019342,0.7631745
p031990,0.809428
p112563,0.7504939
p222229,0.7415905
p224964,0.77932763
p204487,0.8294267
p174728,0.8126614
p003270,0.8325972
p109599,0.83156383
p148696,0.687261
p229967,0.84335226
p122994,0.82131183
p256403,0.658672
p255220,0.8322541
p257414,0.8123567
p124691,0.7437263
p001820,0.7697278
p084275,0.8288362
p081536,0.81069523
p019308,0.5580414
p073307,0.8112207
p123727,0.7912582
p045697,0.79820055
p146023,0.67885035
p112150,0.6341177
p121649,0.805667
p236832,0.76535034
p052594,0.7940464
p191245,0.8118397
p085039,0.84828514
p193671,0.77324253
p252611,0.7289033
p104799,0.78936756
p000382,0.8415729
p256112,0.8043207
p009659,0.7899611
p067939,0.6821391
p053693,0.61199605
p100252,0.7763884
p088079,0.7999263
p149128,0.68126214
p196349,0.8309255
p210314,0.83155215
p127024,0.76283234
p161518,0.83950216
p174621,0.5691946
p078032,0.8327353
p018399,0.76941955
p245709,0.8392116
p185976,0.68463457
p124897,0.8194232
p003116,0.66484684
p049076,0.76817244
p167048,0.7169241
p091004,0.83763057
p215089,0.76377964
p086813,0.81696844
p229598,0.6862991
p254272,0.61709654
p019760,0.8334366
p087162,0.8278834
p109430,0.80126655
p209272,0.79943436
p215938,0.73963666
p164888,0.7041872
p175558,0.80510384
p255289,0.66768956
p198662,0.7758531
p074491,0.827569
p053360,0.7593638
p059542,0.81826603
p015041,0.75105274
p109619,0.69019765
p136720,0.71643895
p156449,0.72897816
p050213,0.8099121
p072515,0.6719819
p163671,0.793461
p167889,0.7157396
p246642,0.6700697
p024765,0.722098
p002356,0.8173513
p055678,0.8467208
p194005,0.82493556
p009386,0.8351173
p235632,0.7941362
p067152,0.80630106
p118215,0.70293427
p142997,0.80701935
p065161,0.7275924
p221812,0.85007054
p227524,0.78503454
p112859,0.75841093
p160506,0.81902933
p105986,0.7382962
p065687,0.82566535
p012339,0.684726
p204659,0.8079073
p241325,0.7250507
p075961,0.6796448
p015953,0.81429064
p230714,0.8430952
p141378,0.7694399
p145170,0.8243455
p106252,0.8458121
p054648,0.77583706
p048738,0.84297925
p252959,0.7007794
p211490,0.72749937
p026198,0.7316288
p214674,0.77480125
p249350,0.78263944
p076909,0.8158347
p174052,0.8220803
p033539,0.82624567
p009650,0.7669108
p244948,0.7270913
p132146,0.7747595
p175256,0.7925295
p113182,0.7096297
p030902,0.7938749
p056460,0.73518467
p115699,0.83721524
p021346,0.8141463
p028226,0.66021526
p137479,0.8103243
p051127,0.8190375
p100718,0.8198768
p245147,0.7537399
p019167,0.81579626
p259950,0.607957
p096516,0.61983055
p240494,0.74196005
p156395,0.81737226
p242239,0.77569574
p204928,0.79339516
p199220,0.7413725
p021419,0.77176744
p023320,0.7780136
p250899,0.77422965
p105154,0.8194408
p240701,0.76322395
p164097,0.7598565
p179808,0.772151
p002180,0.80538785
p175592,0.7370877
p042053,0.78479606
p174288,0.82875633
p106637,0.65146124
p048183,0.80575484
p109741,0.8021842
p013918,0.81594044
p237831,0.81151384
p121497,0.82558864
p062459,0.7950163
p035510,0.7658711
p077770,0.8376892
p109378,0.8230942
p103600,0.6023209
p167315,0.70197225
p211663,0.7038644
p080332,0.6758496
p142590,0.75623554
p006147,0.8426316
p135555,0.83342355
p212899,0.7823938
p148858,0.641969
p064089,0.76193106
p028199,0.81144494
p198835,0.8202455
p101967,0.74780625
p083681,0.83212346
p093449,0.74983084
p064083,0.8126138
p251257,0.7510103
p146677,0.8160656
p178182,0.77400994
p234512,0.78365993
p238040,0.71655864
p115974,0.83080435
p175437,0.7957764
p004368,0.79231924
p141944,0.7598234
p135672,0.84168434
p197318,0.6628807
p093556,0.7488746
p075908,0.84030926
p052036,0.71753526
p103395,0.67843634
p123254,0.6569743
p217041,0.5819411
p195862,0.70380443
p129050,0.81785315
p259621,0.7584826
p202709,0.65780103
p029058,0.7903869
p148688,0.8398142
p210755,0.8361834
p220800,0.80975264
p062631,0.74781513
p219594,0.72611564
p173530,0.6388477
p156771,0.7193522
p163567,0.7967124
p146589,0.84160197
p234374,0.8177085
p093332,0.8253354
p026253,0.772137
p107465,0.79494184
p215202,0.75198925
p135949,0.7788259
p258496,0.82780874
p168793,0.78537333
p117741,0.83282715
p143063,0.8264994
p171840,0.78901047
p133732,0.6343105
p191630,0.701812
p199367,0.82056034
p096324,0.8240862
p186551,0.78409344
p146293,0.7969463
p042052,0.7977719
p182384,0.7299192
p132355,0.82993877
p176943,0.8306815
p049493,0.77229464
p052944,0.8244431
p236537,0.8380583
p165178,0.7921016
p235973,0.80424374
p212927,0.77339345
p056677,0.82259077
p008311,0.8213314
p240019,0.7246906
p058728,0.7880977
p250770,0.8181488
p135109,0.7825152
p039665,0.7260293
p131776,0.8191609
p252316,0.78737485
p104925,0.7955281
p173054,0.79415834
p010009,0.7540338
p181534,0.79631466
p062057,0.78769875
p203151,0.6044403
p132414,0.8269019
p040748,0.84226066
p097466,0.7605364
p053658,0.75078917
p148479,0.8253601
p079180,0.82345605
p174464,0.7546064
p009333,0.7958753
p126227,0.7843009
p082908,0.8096437
p185263,0.7937178
p017464,0.81357545
p130594,0.82502717
p223657,0.81730413
p068518,0.7144671
p006868,0.8265432
p006006,0.703156
p174211,0.7583594
p242841,0.6465962
p093498,0.78261214
p236905,0.8435896
p166758,0.79965013
p213454,0.8202353
p082809,0.81559384
p106078,0.8334027
p163019,0.8117979
p153151,0.585347
p209791,0.7302059
p082309,0.83918756
p086700,0.82375276
p181099,0.808612
p236202,0.7659482
p201358,0.78042114
p005513,0.80673563
p147120,0.6329215
p094390,0.7847039
p165037,0.76968086
p100367,0.84160596
p129558,0.6745839
p072290,0.79183805
p008159,0.83564293
p083962,0.8173377
p022917,0.83279234
p007867,0.7579801
p084134,0.8334484
p042347,0.64733016
p214814,0.7014567
p156539,0.81969196
p210842,0.8305049
p112628,0.76146317
p157013,0.78804743
p018282,0.85009533
p046600,0.794996
p168081,0.7592874
p172585,0.71986973
p110679,0.68644816
p152333,0.816636
p200086,0.7047188
p126054,0.7672414
p255338,0.7708348
p098897,0.8382314
p244843,0.72916365
p222064,0.7995558
p203876,0.7723982
p108878,0.77714837
p164732,0.7857977
p036100,0.81841594
p061362,0.82105887
p218301,0.7308498
p026676,0.81999743
p092953,0.8233439
p027706,0.85098726
p205579,0.819802
p144943,0.8345101
p004031,0.7683013
p003334,0.8238433
p184018,0.62665385
p085595,0.7345782
p029839,0.7939478
p038664,0.82197785
p257622,0.8328504
p076413,0.795956
p202032,0.82907736
p054607,0.79798096
p049368,0.8323783
p053019,0.7520936
p054764,0.5718833
p124686,0.8432623
p052092,0.8269421
p198468,0.7928094
p229775,0.6887248
p232089,0.6751858
p152168,0.6945088
p143895,0.6007415
p009943,0.81276864
p199494,0.66367483
p080616,0.7993612
p180641,0.788131
p176253,0.79070824
p111428,0.7828219
p217814,0.74915236
p203056,0.7731346
p233253,0.78407556
p122033,0.626663
p135652,0.69870293
p051985,0.7702108
p133142,0.7993581
p046610,0.8031298
p184312,0.83942235
p135503,0.7092654
p108237,0.70618653
p198296,0.7346789
p099916,0.8309034
p038152,0.7190963
p240033,0.81538314
p227616,0.70814306
p007220,0.7804894
p093812,0.82916045
p224879,0.79300183
p165484,0.8205427
p055799,0.8059253
p026425,0.7668659
p025416,0.8286377
p228918,0.82513905
p072704,0.8127448
p242591,0.8113908
p119943,0.81511897
p141497,0.6228891
p028323,0.839958
p258017,0.7925598
p046248,0.735829
p184423,0.8078953
p110558,0.77411604
p222598,0.5525338
p242130,0.8249034
p212552,0.7890931
p061265,0.8189001
p212892,0.75183654
p000263,0.8212551
p005707,0.6901306
p257578,0.8428732
p132752,0.8319854
p193619,0.84130937
p181500,0.768351
p198328,0.81841725
p024358,0.7247369
p225338,0.7516537
p043665,0.8292149
p025337,0.7862581
p047202,0.68426186
p238928,0.66366506
p182065,0.7906857
p214984,0.7588066
p259171,0.67458254
p219974,0.67084354
p106463,0.7249691
p012049,0.79047155
p027272,0.8156598
p169971,0.66586685
p227655,0.81135845
p097251,0.7111679
p221193,0.8268968
p113233,0.7400977
p211095,0.81852067
p128216,0.8033793
p175278,0.76250523
p101670,0.8456304
p160174,0.68411356
p023122,0.73190916
p217691,0.7708163
p124262,0.83241415
p076876,0.83140045
p142940,0.8175595
p241387,0.7838483
p202168,0.64912677
p129975,0.744836
p258772,0.7864071
p008287,0.77102494
p117815,0.7611266
p191030,0.7694021
p020748,0.6409823
p235451,0.7526359
p088956,0.7450471
p073906,0.83081406
p235622,0.8090143
p012690,0.6289248
p077903,0.821485
p224733,0.7956082
p102538,0.75897545
p156755,0.772529
p050023,0.8132933
p046265,0.6820998
p010880,0.74235153
p084378,0.7968955
p205188,0.7014928
p070461,0.82893306
p252752,0.7703866
p150016,0.737965
p123021,0.7278034
p010495,0.78831965
p029668,0.762701
p059580,0.7848722
p208400,0.7793552
p216969,0.7327441
p063535,0.78004783
p118308,0.61777896
p247300,0.83231384
p158930,0.72415996
p152281,0.8264435
p028093,0.78593737
p125936,0.8300808
p064148,0.794352
p149541,0.7771545
p139952,0.7859555
p109617,0.7112607
p034822,0.7548511
p014699,0.79934394
p014641,0.79507536
p162090,0.8271213
p076842,0.84949005
p097266,0.73443437
p120238,0.8382872
p238932,0.741012
p160617,0.83401114
p251743,0.76683855
p129889,0.7399175
p030330,0.75719136
p150340,0.82243836
p165932,0.7879259
p231253,0.6419576
p159154,0.82676
p205175,0.7822255
p140342,0.7944492
p209224,0.83210826
p239922,0.60538375
p162539,0.76105607
p258740,0.84587437
p209219,0.72115725
p033022,0.80678713
p178450,0.67465544
p230286,0.7998735
p129021,0.74329627
p149932,0.74655956
p193456,0.81546766
p205437,0.61803895
p000352,0.7806162
p179839,0.8301311
p005567,0.8220495
p123482,0.7925912
p232648,0.7623737
p028698,0.79258436
p000651,0.7450767
p024337,0.7692059
p073853,0.7924151
p156033,0.7785959
p252728,0.7731014
p107345,0.7155251
p013291,0.7685923
p105809,0.8431711
p011068,0.7390875
p153125,0.7907813
p093602,0.77966523
p069344,0.8017942
p184474,0.59882647
p205998,0.82815343
p187254,0.6771328
p193991,0.7744699
p062421,0.6547442
p149586,0.7948386
p216021,0.70587933
p028412,0.801762
p017098,0.7458523
p034083,0.72617865
p104408,0.70856035
p107525,0.59744567
p146061,0.7238469
p075210,0.7976954
p089399,0.76844525
p231706,0.82163256
p214686,0.78036386
p211889,0.8442766
p074909,0.7734201
p125485,0.8139828
p082899,0.68002653
p058720,0.78589565
p010443,0.70971
p152752,0.80417204
p253900,0.63941044
p101714,0.69222724
p180627,0.667755
p153039,0.82519704
p174328,0.6246847
p054007,0.7432762
p201793,0.71633196
p072996,0.8086694
p157740,0.80587363
p240425,0.681692
p001554,0.8419811
p003086,0.7712667
p058064,0.8214509
p224478,0.78918093
p080062,0.8281459
p083749,0.8299563
p161033,0.7521247
p246617,0.77755564
p088305,0.80110365
p220272,0.7676182
p234456,0.7628747
p156436,0.76174
p202130,0.769659
p097144,0.83403623
p018737,0.75452065
p126286,0.8192927
p058647,0.844488
p106555,0.82765365
p057578,0.79722536
p043127,0.7589478
p034927,0.8399893
p058524,0.7493225
p168748,0.75049925
p206750,0.7730925
p248130,0.7567628
p035018,0.7590018
p169391,0.70705205
p083112,0.82506466
p202286,0.7182223
p192109,0.65929663
p133135,0.8110881
p026299,0.7973296
p258347,0.7912936
p040729,0.7800016
p188993,0.7943624
p016795,0.7824208
p032225,0.8212505
p250317,0.69754523
p180493,0.79178613
p203657,0.7656359
p196760,0.81745446
p119786,0.83107144
p110194,0.80885404
p124984,0.7197255
p200528,0.84556913
p148757,0.70260215
p119771,0.7369135
p156001,0.7867898
p173307,0.8370774
p097241,0.8282104
p152963,0.8380995
p151901,0.6038248
p039512,0.764089
p236601,0.78744227
p144626,0.8345387
p195360,0.7415711
p196178,0.785473
p204148,0.78239506
p033211,0.7804914
p214579,0.7527099
p083200,0.82178104
p038019,0.6590593
p143047,0.77880424
p025407,0.72141665
p246259,0.80589664
p033991,0.7316975
p089600,0.8323563
p229387,0.5817622
p078868,0.7625744
p084571,0.83202606
p056765,0.7281686
p208486,0.55367213
p120424,0.78333557
p149309,0.77739555
p055274,0.8307426
p204303,0.73744154
p001797,0.8060343
p078742,0.8027204
p177273,0.6997821
p165775,0.78463346
p181624,0.7969853
p213686,0.75930357
p224875,0.83240944
p179348,0.7892026
p089982,0.8399263
p027739,0.7132048
p002782,0.83469844
p242286,0.6473124
p175078,0.84678006
p060799,0.82282966
p170692,0.83640945
p064527,0.7556889
p063182,0.8301346
p023279,0.815782
p226736,0.70604146
p210816,0.69263065
p044282,0.81934357
p154832,0.76925343
p135641,0.7847243
p108089,0.76653993
p084075,0.71944773
p191571,0.8013414
p047514,0.7281843
p114225,0.82398456
p070898,0.7884182
p246116,0.79841715
p027580,0.8301688
p066666,0.7831594
p021889,0.7866969
p124895,0.8435025
p071994,0.7893139
p181526,0.7467493
p202310,0.79049546
p210998,0.7650197
p247281,0.8144038
p129497,0.83227247
p074207,0.8223654
p083198,0.8174168
p063733,0.8398706
p254342,0.7976403
p079973,0.6841934
p148038,0.6213466
p084200,0.81731004
p121988,0.80921584
p036858,0.8106202
p122826,0.77134734
p094792,0.7729605
p237396,0.55772233
p014220,0.8047931
p253999,0.7106413
p231496,0.78204036
p176429,0.84672695
p114860,0.79339737
p175311,0.7821979
p142933,0.80509263
p065293,0.8423172
p202065,0.7821521
p131164,0.68109405
p185620,0.825436
p240817,0.75189036
p165875,0.82400924
p085007,0.8201471
p151149,0.7257532
p048699,0.8485938
p194263,0.7830817
p207113,0.82821053
p200992,0.7958677
p057235,0.838735
p062474,0.6103308
p226940,0.7841551
p215128,0.8217357
p076179,0.7930678
p001014,0.7022584
p048091,0.81468374
p061792,0.8273299
p057044,0.73647994
p158598,0.8162479
p211912,0.79619807
p225693,0.8166405
p197261,0.81915003
p150510,0.73643416
p160947,0.79975784
p069225,0.7734005
p011137,0.7635182
p107244,0.84105444
p234447,0.7533756
p047072,0.83006895
p181609,0.8129039
p210597,0.81134605
p123938,0.7983121
p005650,0.79669404
p081426,0.792924
p032931,0.5778313
p097343,0.7927418
p054055,0.7272446
p195262,0.7916634
p216085,0.77569014
p111739,0.73457414
p076660,0.8111154
p010846,0.8069942
p210703,0.6989295
p048532,0.8467549
p012574,0.8377732
p037166,0.8398173
p025645,0.7994814
p220045,0.69320136
p037191,0.8315222
p156979,0.77597374
p009476,0.795238
p131975,0.8276058
p160093,0.811744
p043614,0.76624864
p094101,0.8451057
p212249,0.8032556
p166774,0.8029742
p119080,0.6456262
p053839,0.7742831
p081969,0.67037785
p095209,0.8216502
p125908,0.8453187
p199530,0.63708705
p159593,0.68256813
p193748,0.84005284
p078415,0.84425986
p232852,0.7532042
p192111,0.8234176
p089726,0.8076705
p150567,0.7377459
p104036,0.81927687
p238668,0.82572234
p013808,0.6272285
p130266,0.7350577
p186814,0.8015831
p207071,0.8222045
p185148,0.79639256
p257572,0.600259
p062058,0.659693
p189944,0.7070527
p014437,0.7872833
p165221,0.7519947
p219688,0.7709162
p252550,0.7202619
p097206,0.826177
p055364,0.7936414
p202751,0.8308777
p067136,0.8057826
p074809,0.76819855
p204292,0.7815214
p011462,0.79561985
p192627,0.7887289
p144987,0.8216889
p038673,0.779354
p071422,0.7110118
p171097,0.7686469
p118137,0.7301931
p190415,0.8334523
p144865,0.5611505
p217735,0.83072585
p209084,0.71949327
p218669,0.6846788
p182810,0.7898586
p230229,0.83409494
p238437,0.7191179
p087182,0.82121134
p137022,0.7054763
p113095,0.759357
p068007,0.8308907
p002739,0.6758817
p196787,0.6971329
p102268,0.71497285
p220136,0.82253414
p043340,0.8095666
p102125,0.8405517
p089174,0.6881031
p200346,0.80751526
p063624,0.8332327
p069421,0.8369403
