id,project_is_approved
p162945,0.9394916
p220647,0.6874528
p164811,0.9851344
p205541,0.7603826
p161535,0.8437729
p122997,0.9766299
p131669,0.90809834
p024643,0.95197237
p254231,0.5231803
p138235,0.9546741
p239419,0.5392627
p000677,0.9008438
p119996,0.96296567
p093282,0.95119584
p045594,0.9686014
p032875,0.96891373
p001123,0.7688592
p256166,0.8926957
p160151,0.82292384
p000477,0.98854685
p228499,0.8709
p118208,0.582842
p126428,0.9281619
p160633,0.9032688
p188167,0.64582527
p045132,0.8990819
p158921,0.927742
p073299,0.886264
p200967,0.8958001
p067672,0.9345852
p073791,0.8566349
p208831,0.88145524
p211598,0.89743596
p197023,0.960369
p211126,0.90513194
p018138,0.80021954
p224457,0.8769428
p194257,0.9542488
p253351,0.9795929
p134716,0.9985606
p164080,0.6725687
p098754,0.96191376
p180206,0.9262506
p076342,0.98740566
p008578,0.91965646
p257823,0.98289144
p184451,0.9845535
p041208,0.908442
p252416,0.94161713
p233371,0.9957536
p139225,0.8296162
p170203,0.9159034
p127558,0.9144913
p036556,0.8199876
p141306,0.8555337
p212820,0.7189804
p123644,0.9955657
p069733,0.9637822
p239300,0.947213
p062670,0.9611105
p242493,0.28084758
p250825,0.9610144
p103155,0.9511695
p143760,0.9737504
p236103,0.2964497
p167594,0.95393485
p017775,0.42394668
p153930,0.9379765
p025173,0.6890093
p189128,0.93706447
p197249,0.9798187
p026224,0.8742069
p217185,0.88038886
p100969,0.72715664
p042444,0.94508046
p214755,0.7425121
p032690,0.6562037
p188275,0.941193
p221680,0.88639295
p068276,0.7863617
p169798,0.96650857
p129884,0.95725536
p240258,0.6596955
p194877,0.9679538
p004756,0.9871442
p070394,0.9392778
p007655,0.87979394
p086959,0.84107196
p010575,0.9250965
p126710,0.9797066
p034166,0.94194424
p161569,0.9635725
p077497,0.39538962
p018979,0.7853738
p048375,0.4854513
p039891,0.9642183
p070125,0.8044461
p183459,0.8287519
p090046,0.89689314
p199496,0.8888478
p119863,0.6835066
p013398,0.8672783
p018584,0.96263325
p141388,0.9312445
p110011,0.93718994
p014929,0.99142694
p245578,0.7975238
p192739,0.8713363
p142306,0.98779976
p216147,0.7486376
p015172,0.95042783
p001607,0.26588726
p198294,0.7646302
p098458,0.81066144
p189003,0.9266499
p128309,0.9947435
p220434,0.91072834
p253610,0.87161857
p054299,0.9771458
p119776,0.9318867
p185201,0.9711059
p097126,0.96298563
p254354,0.9671337
p202305,0.58431077
p043388,0.9766496
p191577,0.955937
p051320,0.8568133
p229213,0.78696096
p193328,0.9377781
p091122,0.9683771
p125787,0.9948412
p204291,0.9666503
p221359,0.9600685
p106690,0.9743584
p158156,0.9843237
p149920,0.91799706
p055834,0.9321972
p228383,0.96592253
p000930,0.9248346
p024440,0.90734607
p167429,0.6256296
p044096,0.94214696
p102850,0.8377015
p112850,0.9490713
p056493,0.9742894
p019955,0.85647357
p110593,0.9969101
p225397,0.89943564
p127805,0.9352754
p067074,0.79821837
p230199,0.9355577
p114692,0.94768715
p195629,0.57057315
p239824,0.9368213
p065382,0.99264145
p247684,0.8948638
p191364,0.98703367
p061462,0.9826105
p092353,0.98261976
p101866,0.95665044
p215519,0.95883334
p154654,0.8151304
p260091,0.81321824
p015600,0.8211233
p101555,0.97597444
p030415,0.34999463
p100033,0.9499205
p040536,0.98462707
p228209,0.94037104
p036470,0.9848796
p154339,0.9845101
p217791,0.8245578
p082128,0.9789826
p131378,0.9111697
p107780,0.8419916
p035576,0.95355
p019681,0.95783806
p193989,0.9657203
p042195,0.8686367
p079588,0.990538
p021562,0.9303483
p127653,0.96952546
p181262,0.18587847
p019465,0.27223715
p023465,0.9885443
p178555,0.8716546
p185744,0.8670348
p156302,0.9843565
p060581,0.9681513
p121165,0.83749735
p190190,0.979004
p006194,0.947374
p253022,0.96422863
p183839,0.95615405
p063471,0.9219965
p062786,0.88186455
p239165,0.9773461
p238931,0.9376038
p229131,0.9051607
p152727,0.9442557
p192383,0.7955233
p207358,0.952865
p200555,0.9390855
p034590,0.59239876
p009393,0.97942036
p077134,0.89155996
p027716,0.8836355
p164436,0.18697533
p237041,0.97909784
p244977,0.9895641
p015199,0.8929802
p238234,0.8185733
p172406,0.9244636
p093767,0.8322899
p236805,0.93087214
p143146,0.92464197
p154315,0.9823588
p055977,0.96617043
p124866,0.96422213
p140431,0.95513487
p171300,0.98397815
p052681,0.96576345
p111205,0.96060324
p143452,0.84225047
p204377,0.15256529
p226054,0.94645405
p068477,0.91391325
p200295,0.97601956
p171615,0.8928379
p114656,0.8775795
p026574,0.9284674
p163586,0.98332405
p118945,0.8674313
p224694,0.9796983
p099137,0.944712
p126570,0.9643922
p031591,0.9551743
p219289,0.9646249
p146718,0.9238779
p113065,0.88463914
p042589,0.8222939
p041110,0.9668101
p201299,0.951882
p190705,0.49085337
p079003,0.7978943
p230929,0.9279976
p157180,0.9322076
p229576,0.76813823
p119820,0.93555844
p155187,0.92497045
p021642,0.98028105
p201346,0.96490985
p041535,0.9960871
p048194,0.965412
p045872,0.3392701
p145672,0.98100173
p079763,0.9360412
p090529,0.939442
p079489,0.9445737
p241958,0.96220523
p139038,0.94271725
p030968,0.9594973
p167999,0.9281127
p118037,0.87442935
p182750,0.9686918
p170911,0.96428716
p080399,0.9313574
p198326,0.20937023
p030871,0.583388
p163639,0.7019863
p107241,0.98378575
p006253,0.97034883
p145007,0.95486534
p038348,0.86500806
p131095,0.98490936
p209528,0.99356234
p231783,0.97502106
p063865,0.38454366
p019342,0.8337432
p031990,0.985205
p112563,0.6759554
p222229,0.9684582
p224964,0.9191529
p204487,0.88293064
p174728,0.9857891
p003270,0.94019604
p109599,0.98890793
p148696,0.8685066
p229967,0.9762456
p122994,0.7626892
p256403,0.79163235
p255220,0.9893769
p257414,0.9529948
p124691,0.8159717
p001820,0.42934102
p084275,0.9329643
p081536,0.9594247
p019308,0.49962044
p073307,0.97766685
p123727,0.9185692
p045697,0.8823637
p146023,0.66421
p112150,0.39734954
p121649,0.883547
p236832,0.9368423
p052594,0.9232637
p191245,0.9750558
p085039,0.9774579
p193671,0.9725192
p252611,0.761888
p104799,0.9848181
p000382,0.95799035
p256112,0.91887295
p009659,0.94364727
p067939,0.6332246
p053693,0.18818375
p100252,0.9529813
p088079,0.8306797
p149128,0.52784204
p196349,0.98822707
p210314,0.95761263
p127024,0.89945287
p161518,0.96528405
p174621,0.7081784
p078032,0.9461845
p018399,0.93795073
p245709,0.97272253
p185976,0.87750596
p124897,0.97209585
p003116,0.8198907
p049076,0.88562167
p167048,0.8193269
p091004,0.9550252
p215089,0.9746539
p086813,0.8641424
p229598,0.75584763
p254272,0.5649982
p019760,0.9649887
p087162,0.8268899
p109430,0.93000185
p209272,0.92525446
p215938,0.94346684
p164888,0.51561934
p175558,0.97208345
p255289,0.9496481
p198662,0.94368374
p074491,0.98212767
p053360,0.89971626
p059542,0.9883822
p015041,0.9486264
p109619,0.68764925
p136720,0.7442169
p156449,0.8658776
p050213,0.9730318
p072515,0.391448
p163671,0.902425
p167889,0.25419354
p246642,0.3986596
p024765,0.32065243
p002356,0.90588725
p055678,0.994705
p194005,0.968886
p009386,0.9700054
p235632,0.95247096
p067152,0.9401085
p118215,0.6745876
p142997,0.9568718
p065161,0.593139
p221812,0.9856636
p227524,0.93100166
p112859,0.95820224
p160506,0.9808057
p105986,0.82365286
p065687,0.9578619
p012339,0.9719657
p204659,0.90349543
p241325,0.8793415
p075961,0.529281
p015953,0.88210773
p230714,0.9912378
p141378,0.77851856
p145170,0.9645522
p106252,0.98971623
p054648,0.97324306
p048738,0.9784161
p252959,0.9259044
p211490,0.7741961
p026198,0.67116344
p214674,0.70152473
p249350,0.949788
p076909,0.9905424
p174052,0.986142
p033539,0.8995476
p009650,0.9790726
p244948,0.6916402
p132146,0.94799674
p175256,0.97763014
p113182,0.858058
p030902,0.8958762
p056460,0.87519026
p115699,0.9673904
p021346,0.9474621
p028226,0.8092963
p137479,0.98681134
p051127,0.92497253
p100718,0.96357286
p245147,0.7622563
p019167,0.9423488
p259950,0.46871513
p096516,0.6984092
p240494,0.93898535
p156395,0.9703232
p242239,0.929628
p204928,0.94475335
p199220,0.6491308
p021419,0.8745071
p023320,0.98105514
p250899,0.9672785
p105154,0.94469196
p240701,0.8256677
p164097,0.93915576
p179808,0.89071435
p002180,0.7664236
p175592,0.9603631
p042053,0.90088826
p174288,0.9743683
p106637,0.37130734
p048183,0.91123307
p109741,0.8153003
p013918,0.875055
p237831,0.982155
p121497,0.9425894
p062459,0.93803185
p035510,0.8199636
p077770,0.9802796
p109378,0.95157224
p103600,0.16201565
p167315,0.9062104
p211663,0.8858754
p080332,0.24373293
p142590,0.93443716
p006147,0.94891834
p135555,0.9596931
p212899,0.9493769
p148858,0.86717093
p064089,0.946627
p028199,0.9870167
p198835,0.9662627
p101967,0.88374054
p083681,0.9524806
p093449,0.9510244
p064083,0.92029583
p251257,0.5383889
p146677,0.94813764
p178182,0.9191972
p234512,0.9282832
p238040,0.66864425
p115974,0.88091105
p175437,0.9855448
p004368,0.92070436
p141944,0.9290967
p135672,0.9801549
p197318,0.29731172
p093556,0.8365733
p075908,0.9830222
p052036,0.9448601
p103395,0.89973164
p123254,0.17833003
p217041,0.560278
p195862,0.89560735
p129050,0.943161
p259621,0.94984895
p202709,0.82814616
p029058,0.9738865
p148688,0.9897429
p210755,0.9613411
p220800,0.83407944
p062631,0.9425842
p219594,0.9377122
p173530,0.64949405
p156771,0.9617483
p163567,0.70319206
p146589,0.9796373
p234374,0.9705428
p093332,0.97424537
p026253,0.9261631
p107465,0.8491584
p215202,0.97569644
p135949,0.94194424
p258496,0.963202
p168793,0.95161784
p117741,0.950847
p143063,0.80379754
p171840,0.96248454
p133732,0.48935327
p191630,0.86403143
p199367,0.9357141
p096324,0.97821474
p186551,0.8950431
p146293,0.9350837
p042052,0.99692786
p182384,0.609456
p132355,0.92284477
p176943,0.9687042
p049493,0.91771966
p052944,0.884894
p236537,0.9834825
p165178,0.96525306
p235973,0.9898052
p212927,0.86086863
p056677,0.9820719
p008311,0.9698076
p240019,0.9332956
p058728,0.9228598
p250770,0.9752218
p135109,0.80760324
p039665,0.89504206
p131776,0.97184885
p252316,0.88593435
p104925,0.9790741
p173054,0.8484009
p010009,0.6658743
p181534,0.9094612
p062057,0.971276
p203151,0.33460072
p132414,0.95546705
p040748,0.9805911
p097466,0.9735616
p053658,0.67233837
p148479,0.9476118
p079180,0.9312409
p174464,0.96948117
p009333,0.94632065
p126227,0.8617916
p082908,0.94076186
p185263,0.92675555
p017464,0.9650191
p130594,0.984646
p223657,0.9359788
p068518,0.86870444
p006868,0.9833124
p006006,0.5662613
p174211,0.4926688
p242841,0.54663885
p093498,0.9614152
p236905,0.9710884
p166758,0.95626706
p213454,0.97809494
p082809,0.9124772
p106078,0.9837055
p163019,0.89909905
p153151,0.64200526
p209791,0.9589693
p082309,0.99651355
p086700,0.9714282
p181099,0.89701736
p236202,0.8070358
p201358,0.9672966
p005513,0.93496054
p147120,0.26743
p094390,0.99274886
p165037,0.88570803
p100367,0.97496855
p129558,0.26757795
p072290,0.9785222
p008159,0.9506456
p083962,0.94738895
p022917,0.977455
p007867,0.84565467
p084134,0.977193
p042347,0.8001407
p214814,0.31747904
p156539,0.95494574
p210842,0.9826105
p112628,0.78392845
p157013,0.89833724
p018282,0.9649771
p046600,0.9567069
p168081,0.8927585
p172585,0.9365603
p110679,0.44225207
p152333,0.9601687
p200086,0.82521886
p126054,0.74698055
p255338,0.8588379
p098897,0.95939094
p244843,0.97630465
p222064,0.93674165
p203876,0.83726597
p108878,0.98467386
p164732,0.92625827
p036100,0.88985044
p061362,0.94496804
p218301,0.68644476
p026676,0.98355544
p092953,0.9359654
p027706,0.98816615
p205579,0.94695026
p144943,0.9751655
p004031,0.78349006
p003334,0.9710067
p184018,0.27199492
p085595,0.9043875
p029839,0.94097805
p038664,0.9836005
p257622,0.9684431
p076413,0.97135144
p202032,0.987171
p054607,0.97619915
p049368,0.9734198
p053019,0.9525455
p054764,0.42826694
p124686,0.9900147
p052092,0.93899757
p198468,0.9254488
p229775,0.8219107
p232089,0.41282433
p152168,0.5483411
p143895,0.85240686
p009943,0.9667249
p199494,0.80397546
p080616,0.8405302
p180641,0.97404844
p176253,0.833138
p111428,0.95108527
p217814,0.9794103
p203056,0.95805246
p233253,0.5666486
p122033,0.91667044
p135652,0.9300389
p051985,0.98583186
p133142,0.90392303
p046610,0.9237442
p184312,0.9841102
p135503,0.90602875
p108237,0.9804473
p198296,0.64880496
p099916,0.88393164
p038152,0.70322716
p240033,0.9889309
p227616,0.9972683
p007220,0.9602086
p093812,0.97715634
p224879,0.60056305
p165484,0.947097
p055799,0.9704808
p026425,0.92406654
p025416,0.91755724
p228918,0.9506993
p072704,0.9544449
p242591,0.9298729
p119943,0.98234
p141497,0.8250557
p028323,0.9600913
p258017,0.95314866
p046248,0.93821603
p184423,0.9747206
p110558,0.9631317
p222598,0.17556453
p242130,0.9914786
p212552,0.8193305
p061265,0.9807876
p212892,0.9791359
p000263,0.97062266
p005707,0.60475785
p257578,0.9764756
p132752,0.9920188
p193619,0.9795621
p181500,0.89572096
p198328,0.96490395
p024358,0.9325539
p225338,0.85292006
p043665,0.97502136
p025337,0.67064583
p047202,0.98103225
p238928,0.6774443
p182065,0.5406151
p214984,0.85622656
p259171,0.5654563
p219974,0.6345952
p106463,0.95290536
p012049,0.9658287
p027272,0.981421
p169971,0.58171165
p227655,0.9746178
p097251,0.8295959
p221193,0.9454276
p113233,0.94127095
p211095,0.73600113
p128216,0.9215932
p175278,0.86517227
p101670,0.9965898
p160174,0.8838072
p023122,0.94655114
p217691,0.8649632
p124262,0.96739244
p076876,0.9877149
p142940,0.9504841
p241387,0.9028101
p202168,0.7879497
p129975,0.87330514
p258772,0.93430537
p008287,0.8913256
p117815,0.8907555
p191030,0.9340971
p020748,0.54790086
p235451,0.89792854
p088956,0.67606103
p073906,0.979688
p235622,0.9756843
p012690,0.9276635
p077903,0.946915
p224733,0.9362833
p102538,0.52461714
p156755,0.7094892
p050023,0.9553684
p046265,0.6615795
p010880,0.9804538
p084378,0.9507166
p205188,0.69975024
p070461,0.9746021
p252752,0.92588806
p150016,0.6860715
p123021,0.9104363
p010495,0.83670473
p029668,0.5532855
p059580,0.60614306
p208400,0.7496827
p216969,0.8071187
p063535,0.9645055
p118308,0.46205893
p247300,0.9484228
p158930,0.93582106
p152281,0.9827669
p028093,0.9492895
p125936,0.9887207
p064148,0.9801499
p149541,0.9420501
p139952,0.9738906
p109617,0.799854
p034822,0.95570517
p014699,0.9704741
p014641,0.8961029
p162090,0.9706607
p076842,0.98161185
p097266,0.90156144
p120238,0.9901972
p238932,0.8837927
p160617,0.9056536
p251743,0.83032304
p129889,0.39277104
p030330,0.5721807
p150340,0.92936957
p165932,0.9611308
p231253,0.98187894
p159154,0.96452904
p205175,0.9740899
p140342,0.9649935
p209224,0.95388573
p239922,0.5805646
p162539,0.8907234
p258740,0.9928249
p209219,0.7965807
p033022,0.9653662
p178450,0.3794499
p230286,0.9406053
p129021,0.8446957
p149932,0.8958408
p193456,0.7673299
p205437,0.627407
p000352,0.91014385
p179839,0.9936984
p005567,0.93066865
p123482,0.6686018
p232648,0.94850504
p028698,0.8673833
p000651,0.75254667
p024337,0.52651536
p073853,0.86502874
p156033,0.9805194
p252728,0.938537
p107345,0.9013427
p013291,0.94065666
p105809,0.96988165
p011068,0.94677675
p153125,0.76985323
p093602,0.95474184
p069344,0.97657746
p184474,0.79667336
p205998,0.9266058
p187254,0.87297934
p193991,0.77792126
p062421,0.7524273
p149586,0.95759076
p216021,0.63902766
p028412,0.96473235
p017098,0.9589032
p034083,0.7689185
p104408,0.7667487
p107525,0.64734966
p146061,0.89432985
p075210,0.97218543
p089399,0.78579104
p231706,0.958679
p214686,0.9697962
p211889,0.9660355
p074909,0.94487536
p125485,0.97219676
p082899,0.6238473
p058720,0.9478712
p010443,0.42265153
p152752,0.9675945
p253900,0.50442386
p101714,0.95488626
p180627,0.874526
p153039,0.9377778
p174328,0.39544195
p054007,0.6246114
p201793,0.9543236
p072996,0.9583128
p157740,0.97175807
p240425,0.93311614
p001554,0.98547393
p003086,0.76987565
p058064,0.9316856
p224478,0.7950269
p080062,0.97027576
p083749,0.950771
p161033,0.86657083
p246617,0.8768097
p088305,0.7805313
p220272,0.7610401
p234456,0.6529516
p156436,0.9351202
p202130,0.95246756
p097144,0.9868413
p018737,0.5520353
p126286,0.93934345
p058647,0.9454495
p106555,0.98907584
p057578,0.9389734
p043127,0.9833967
p034927,0.99048173
p058524,0.84647256
p168748,0.9659746
p206750,0.7345711
p248130,0.9877745
p035018,0.9655932
p169391,0.9083044
p083112,0.9671915
p202286,0.62172717
p192109,0.9662051
p133135,0.9699979
p026299,0.9251978
p258347,0.99007845
p040729,0.90107936
p188993,0.9332371
p016795,0.76709217
p032225,0.94006884
p250317,0.8794699
p180493,0.8649802
p203657,0.962406
p196760,0.92708224
p119786,0.8406929
p110194,0.9324676
p124984,0.857232
p200528,0.989641
p148757,0.9510542
p119771,0.8612315
p156001,0.910683
p173307,0.946513
p097241,0.95129955
p152963,0.97910815
p151901,0.2858695
p039512,0.8407243
p236601,0.9619254
p144626,0.96933335
p195360,0.6567951
p196178,0.91751444
p204148,0.83196753
p033211,0.93686086
p214579,0.78910434
p083200,0.92713594
p038019,0.92163724
p143047,0.8923953
p025407,0.8794731
p246259,0.918337
p033991,0.90569675
p089600,0.97167987
p229387,0.26130724
p078868,0.92216235
p084571,0.8723396
p056765,0.7848956
p208486,0.2215139
p120424,0.9237067
p149309,0.9543975
p055274,0.98191386
p204303,0.3905128
p001797,0.83883035
p078742,0.98529816
p177273,0.60674274
p165775,0.96646625
p181624,0.8970556
p213686,0.6810551
p224875,0.9051517
p179348,0.97328997
p089982,0.94434005
p027739,0.71538335
p002782,0.95373785
p242286,0.9799369
p175078,0.99505454
p060799,0.7929543
p170692,0.97924024
p064527,0.9202469
p063182,0.9860759
p023279,0.9148202
p226736,0.8202626
p210816,0.8301018
p044282,0.9842521
p154832,0.9142073
p135641,0.9514576
p108089,0.9096217
p084075,0.90070283
p191571,0.9293543
p047514,0.96851856
p114225,0.9532589
p070898,0.9797474
p246116,0.83693826
p027580,0.958881
p066666,0.9778813
p021889,0.8664058
p124895,0.99000376
p071994,0.8818393
p181526,0.72864175
p202310,0.660324
p210998,0.8725993
p247281,0.9602212
p129497,0.9537326
p074207,0.90478456
p083198,0.8644322
p063733,0.9852524
p254342,0.9003099
p079973,0.94158256
p148038,0.4613586
p084200,0.9444585
p121988,0.96679705
p036858,0.9457224
p122826,0.962436
p094792,0.8683287
p237396,0.20030801
p014220,0.9454951
p253999,0.62361753
p231496,0.95429534
p176429,0.98516625
p114860,0.90781087
p175311,0.8998235
p142933,0.8437188
p065293,0.96750134
p202065,0.831858
p131164,0.6904238
p185620,0.95813036
p240817,0.74847376
p165875,0.9388317
p085007,0.91727245
p151149,0.82170546
p048699,0.776811
p194263,0.9749624
p207113,0.975424
p200992,0.9023832
p057235,0.8997571
p062474,0.84030306
p226940,0.8796917
p215128,0.62170357
p076179,0.95834416
p001014,0.95826685
p048091,0.966605
p061792,0.9758458
p057044,0.91206086
p158598,0.97897184
p211912,0.97715425
p225693,0.9943328
p197261,0.9466637
p150510,0.8950316
p160947,0.9701781
p069225,0.9840418
p011137,0.8803217
p107244,0.9770433
p234447,0.87834084
p047072,0.9195178
p181609,0.9097999
p210597,0.9616753
p123938,0.98665035
p005650,0.97501755
p081426,0.94543344
p032931,0.5836591
p097343,0.8543274
p054055,0.7453187
p195262,0.77295315
p216085,0.9586452
p111739,0.85048735
p076660,0.9620546
p010846,0.9902687
p210703,0.5443586
p048532,0.9920182
p012574,0.99086124
p037166,0.9666684
p025645,0.9781805
p220045,0.5672258
p037191,0.9506181
p156979,0.94663274
p009476,0.94811946
p131975,0.99439895
p160093,0.8844202
p043614,0.7085136
p094101,0.967776
p212249,0.77276015
p166774,0.7681385
p119080,0.74314165
p053839,0.9813725
p081969,0.70326865
p095209,0.9220786
p125908,0.9915353
p199530,0.8388499
p159593,0.9465125
p193748,0.9137643
p078415,0.9937991
p232852,0.7649993
p192111,0.98455393
p089726,0.8491186
p150567,0.7854222
p104036,0.9848549
p238668,0.9917901
p013808,0.46440005
p130266,0.7646109
p186814,0.9940197
p207071,0.98456115
p185148,0.96554136
p257572,0.35450235
p062058,0.43430632
p189944,0.85778934
p014437,0.9561434
p165221,0.86269695
p219688,0.97459424
p252550,0.93306816
p097206,0.7990478
p055364,0.9493985
p202751,0.9830486
p067136,0.9896153
p074809,0.9289378
p204292,0.96579045
p011462,0.99649227
p192627,0.94987535
p144987,0.9907042
p038673,0.9561785
p071422,0.42192635
p171097,0.9546617
p118137,0.94613373
p190415,0.82861674
p144865,0.11635135
p217735,0.9644803
p209084,0.9019176
p218669,0.9214904
p182810,0.9135973
p230229,0.9918928
p238437,0.79764926
p087182,0.9909479
p137022,0.5874641
p113095,0.9629793
p068007,0.7963727
p002739,0.91196615
p196787,0.518626
p102268,0.82069194
p220136,0.9834417
p043340,0.9448779
p102125,0.97117966
p089174,0.41935366
p200346,0.9582264
p063624,0.92897004
p069421,0.8670947
